group,process,phase,family,backend,dtype,size,elements,bytes,transfer_mode,iterations,elapsed_ms,per_iteration_ms,uploads,downloads,compute_passes
matmul,2,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.461,3.461,0,0,1
matmul,2,hot,matmul,gpu,float32,512,262144,1048576,none,1,1.9660001,1.9660001,0,0,1
matmul,3,hot,matmul,cpu,float32,32,1024,4096,none,10,29.629,2.9629,0,0,0
matmul,3,cold,matmul,gpu,float32,32,1024,4096,none,1,1.387,1.387,0,0,1
matmul,3,hot,matmul,gpu,float32,32,1024,4096,none,10,6.671,0.6671,0,0,10
matmul,3,hot,matmul,cpu,float32,128,16384,65536,none,3,564.20795,188.06932,0,0,0
matmul,3,cold,matmul,gpu,float32,128,16384,65536,none,1,1.246,1.246,0,0,1
matmul,3,hot,matmul,gpu,float32,128,16384,65536,none,3,1.788,0.596,0,0,3
matmul,3,hot,matmul,cpu,float32,512,262144,1048576,none,1,12139.845,12139.845,0,0,0
matmul,3,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.585,3.585,0,0,1
matmul,3,hot,matmul,gpu,float32,512,262144,1048576,none,1,2.943,2.943,0,0,1
matmul,4,hot,matmul,cpu,float32,32,1024,4096,none,10,29.561,2.9561,0,0,0
matmul,4,cold,matmul,gpu,float32,32,1024,4096,none,1,1.147,1.147,0,0,1
matmul,4,hot,matmul,gpu,float32,32,1024,4096,none,10,5.829,0.5829,0,0,10
matmul,4,hot,matmul,cpu,float32,128,16384,65536,none,3,567.913,189.30434,0,0,0
matmul,4,cold,matmul,gpu,float32,128,16384,65536,none,1,1.1830001,1.1830001,0,0,1
matmul,4,hot,matmul,gpu,float32,128,16384,65536,none,3,1.7379999,0.5793333,0,0,3
matmul,4,hot,matmul,cpu,float32,512,262144,1048576,none,1,12228.772,12228.772,0,0,0
matmul,4,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.544,3.544,0,0,1
matmul,4,hot,matmul,gpu,float32,512,262144,1048576,none,1,2.954,2.954,0,0,1
matmul,5,hot,matmul,cpu,float32,32,1024,4096,none,10,29.517,2.9517,0,0,0
matmul,5,cold,matmul,gpu,float32,32,1024,4096,none,1,1.345,1.345,0,0,1
matmul,5,hot,matmul,gpu,float32,32,1024,4096,none,10,7.577,0.7577,0,0,10
matmul,5,hot,matmul,cpu,float32,128,16384,65536,none,3,567.05804,189.01935,0,0,0
matmul,5,cold,matmul,gpu,float32,128,16384,65536,none,1,1.346,1.346,0,0,1
matmul,5,hot,matmul,gpu,float32,128,16384,65536,none,3,1.934,0.6446667,0,0,3
matmul,5,hot,matmul,cpu,float32,512,262144,1048576,none,1,12313.724,12313.724,0,0,0
matmul,5,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.592,3.592,0,0,1
matmul,5,hot,matmul,gpu,float32,512,262144,1048576,none,1,2.933,2.933,0,0,1
matmul,6,hot,matmul,cpu,float32,32,1024,4096,none,10,30.672,3.0672002,0,0,0
matmul,6,cold,matmul,gpu,float32,32,1024,4096,none,1,1.44,1.44,0,0,1
matmul,6,hot,matmul,gpu,float32,32,1024,4096,none,10,8.649,0.8649,0,0,10
matmul,6,hot,matmul,cpu,float32,128,16384,65536,none,3,588.363,196.12099,0,0,0
matmul,6,cold,matmul,gpu,float32,128,16384,65536,none,1,1.247,1.247,0,0,1
matmul,6,hot,matmul,gpu,float32,128,16384,65536,none,3,1.803,0.601,0,0,3
matmul,6,hot,matmul,cpu,float32,512,262144,1048576,none,1,12963.93,12963.93,0,0,0
matmul,6,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.588,3.588,0,0,1
matmul,6,hot,matmul,gpu,float32,512,262144,1048576,none,1,2.935,2.935,0,0,1
matmul,7,hot,matmul,cpu,float32,32,1024,4096,none,10,30.192999,3.0193,0,0,0
matmul,7,cold,matmul,gpu,float32,32,1024,4096,none,1,1.255,1.255,0,0,1
matmul,7,hot,matmul,gpu,float32,32,1024,4096,none,10,6.877,0.6877,0,0,10
matmul,7,hot,matmul,cpu,float32,128,16384,65536,none,3,577.141,192.38033,0,0,0
matmul,7,cold,matmul,gpu,float32,128,16384,65536,none,1,1.266,1.266,0,0,1
matmul,7,hot,matmul,gpu,float32,128,16384,65536,none,3,1.6919999,0.56399995,0,0,3
matmul,7,hot,matmul,cpu,float32,512,262144,1048576,none,1,12250.512,12250.512,0,0,0
matmul,7,cold,matmul,gpu,float32,512,262144,1048576,none,1,3.523,3.523,0,0,1
matmul,7,hot,matmul,gpu,float32,512,262144,1048576,none,1,2.943,2.943,0,0,1
chain,1,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,33.009,3.3009,0,0,0
chain,1,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,3.2180002,3.2180002,2,0,0
chain,1,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.649,5.649,0,0,5
chain,1,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,39.89,3.9889998,0,0,50
chain,1,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.18800001,0.18800001,0,1,0
chain,1,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,578.77496,192.92499,0,0,0
chain,1,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,3.609,3.609,2,0,0
chain,1,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,20.494,20.494,0,0,5
chain,1,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,30.438,10.146,0,0,15
chain,1,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.193,0.193,0,1,0
chain,1,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12406.946,12406.946,0,0,0
chain,1,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,7.351,7.351,2,0,0
chain,1,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,131.253,131.253,0,0,5
chain,1,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,114.437,114.437,0,0,5
chain,1,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.208,0.208,0,1,0
chain,2,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,33.126,3.3126,0,0,0
chain,2,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,2.582,2.582,2,0,0
chain,2,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,4.546,4.546,0,0,5
chain,2,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,28.175,2.8174999,0,0,50
chain,2,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.152,0.152,0,1,0
chain,2,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,582.01996,194.00665,0,0,0
chain,2,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,3.098,3.098,2,0,0
chain,2,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,24.606,24.606,0,0,5
chain,2,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,31.989,10.663,0,0,15
chain,2,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.168,0.168,0,1,0
chain,2,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12491.011,12491.011,0,0,0
chain,2,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,5.0169997,5.0169997,2,0,0
chain,2,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,127.30999,127.30999,0,0,5
chain,2,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,114.213,114.213,0,0,5
chain,2,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.287,0.287,0,1,0
chain,3,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,33.786,3.3786,0,0,0
chain,3,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,3.094,3.094,2,0,0
chain,3,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.129,5.129,0,0,5
chain,3,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,30.199001,3.0199,0,0,50
chain,3,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.17899999,0.17899999,0,1,0
chain,3,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,587.19403,195.73134,0,0,0
chain,3,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,2.828,2.828,2,0,0
chain,3,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,10.954,10.954,0,0,5
chain,3,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,29.648,9.882667,0,0,15
chain,3,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.564,0.564,0,1,0
chain,3,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12651.299,12651.299,0,0,0
chain,3,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,5.264,5.264,2,0,0
chain,3,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,128.367,128.367,0,0,5
chain,3,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,114.064,114.064,0,0,5
chain,3,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.282,0.282,0,1,0
chain,4,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,33.718998,3.3718998,0,0,0
chain,4,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,2.7159998,2.7159998,2,0,0
chain,4,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,4.561,4.561,0,0,5
chain,4,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,29.139002,2.9139001,0,0,50
chain,4,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.172,0.172,0,1,0
chain,4,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,596.201,198.73366,0,0,0
chain,4,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,3.6069999,3.6069999,2,0,0
chain,4,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,14.04,14.04,0,0,5
chain,4,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,29.135,9.711667,0,0,15
chain,4,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.248,0.248,0,1,0
chain,4,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12854.147,12854.147,0,0,0
chain,4,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,4.594,4.594,2,0,0
chain,4,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,121.628,121.628,0,0,5
chain,4,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,114.111,114.111,0,0,5
chain,4,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.294,0.294,0,1,0
chain,5,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,34.171,3.4171002,0,0,0
chain,5,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,3.5019999,3.5019999,2,0,0
chain,5,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.553,5.553,0,0,5
chain,5,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,31.633999,3.1634,0,0,50
chain,5,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.171,0.171,0,1,0
chain,5,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,600.434,200.14467,0,0,0
chain,5,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,3.3140001,3.3140001,2,0,0
chain,5,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,12.160001,12.160001,0,0,5
chain,5,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,31.380001,10.46,0,0,15
chain,5,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.533,0.533,0,1,0
chain,5,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12748.167,12748.167,0,0,0
chain,5,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,5.169,5.169,2,0,0
chain,5,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,127.09901,127.09901,0,0,5
chain,5,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,113.851006,113.851006,0,0,5
chain,5,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.268,0.268,0,1,0
chain,6,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,32.898003,3.2898002,0,0,0
chain,6,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,2.8530002,2.8530002,2,0,0
chain,6,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.016,5.016,0,0,5
chain,6,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,28.373999,2.8374,0,0,50
chain,6,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.15900001,0.15900001,0,1,0
chain,6,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,585.168,195.05602,0,0,0
chain,6,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,2.9160001,2.9160001,2,0,0
chain,6,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,13.448,13.448,0,0,5
chain,6,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,27.816,9.272,0,0,15
chain,6,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.174,0.174,0,1,0
chain,6,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12564.036,12564.036,0,0,0
chain,6,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,5.3659997,5.3659997,2,0,0
chain,6,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,132.05899,132.05899,0,0,5
chain,6,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,114.367004,114.367004,0,0,5
chain,6,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.20300001,0.20300001,0,1,0
chain,7,hot,resident_chain_5,cpu,float32,32,1024,4096,none,10,32.864002,3.2864003,0,0,0
chain,7,upload,resident_chain_5,gpu,float32,32,2048,8192,chain_inputs,1,2.284,2.284,2,0,0
chain,7,cold,resident_chain_5,gpu,float32,32,1024,4096,none,1,5.026,5.026,0,0,5
chain,7,hot,resident_chain_5,gpu,float32,32,1024,4096,none,10,27.239,2.7239,0,0,50
chain,7,download,resident_chain_5,gpu,float32,32,1,4,chain_output,1,0.18,0.18,0,1,0
chain,7,hot,resident_chain_5,cpu,float32,128,16384,65536,none,3,591.953,197.31767,0,0,0
chain,7,upload,resident_chain_5,gpu,float32,128,32768,131072,chain_inputs,1,2.8309999,2.8309999,2,0,0
chain,7,cold,resident_chain_5,gpu,float32,128,16384,65536,none,1,11.846999,11.846999,0,0,5
chain,7,hot,resident_chain_5,gpu,float32,128,16384,65536,none,3,28.454,9.484667,0,0,15
chain,7,download,resident_chain_5,gpu,float32,128,1,4,chain_output,1,0.196,0.196,0,1,0
chain,7,hot,resident_chain_5,cpu,float32,512,262144,1048576,none,1,12600.926,12600.926,0,0,0
chain,7,upload,resident_chain_5,gpu,float32,512,524288,2097152,chain_inputs,1,7.61,7.61,2,0,0
chain,7,cold,resident_chain_5,gpu,float32,512,262144,1048576,none,1,127.988,127.988,0,0,5
chain,7,hot,resident_chain_5,gpu,float32,512,262144,1048576,none,1,116.579,116.579,0,0,5
chain,7,download,resident_chain_5,gpu,float32,512,1,4,chain_output,1,0.298,0.298,0,1,0
