agents,wake_percent,strategy,process,woken,warmup,frames,elapsed_ms,per_frame_ms,condition_calls,action_calls,node_visits,queue_size,checksum,tree_nodes,tree_depth,root_width
10000,1,resume,2,100,10,100,102.401,1.0240101,0,1000000,1000000,100,505000,11,5,2
10000,1,resume,3,100,10,100,105.159,1.05159,0,1000000,1000000,100,505000,11,5,2
10000,1,resume,4,100,10,100,106.851,1.0685099,0,1000000,1000000,100,505000,11,5,2
10000,1,resume,5,100,10,100,106.36,1.0636001,0,1000000,1000000,100,505000,11,5,2
10000,1,resume,6,100,10,100,104.289,1.0428901,0,1000000,1000000,100,505000,11,5,2
10000,1,resume,7,100,10,100,102.245,1.02245,0,1000000,1000000,100,505000,11,5,2
10000,1,event,1,100,10,100,0.49,0.0049,0,10000,10000,100,505000,11,5,2
10000,1,event,2,100,10,100,0.486,0.00486,0,10000,10000,100,505000,11,5,2
10000,1,event,3,100,10,100,0.50299996,0.0050299997,0,10000,10000,100,505000,11,5,2
10000,1,event,4,100,10,100,0.473,0.0047299997,0,10000,10000,100,505000,11,5,2
10000,1,event,5,100,10,100,0.507,0.0050700004,0,10000,10000,100,505000,11,5,2
10000,1,event,6,100,10,100,0.48799998,0.00488,0,10000,10000,100,505000,11,5,2
10000,1,event,7,100,10,100,0.48,0.0047999998,0,10000,10000,100,505000,11,5,2
10000,1,state_machine,1,100,10,100,0.08,0.0008,0,10000,0,100,505000,11,5,2
10000,1,state_machine,2,100,10,100,0.077999994,0.00077999994,0,10000,0,100,505000,11,5,2
10000,1,state_machine,3,100,10,100,0.077,0.00077,0,10000,0,100,505000,11,5,2
10000,1,state_machine,4,100,10,100,0.081,0.00081,0,10000,0,100,505000,11,5,2
10000,1,state_machine,5,100,10,100,0.077999994,0.00077999994,0,10000,0,100,505000,11,5,2
10000,1,state_machine,6,100,10,100,0.082,0.00082,0,10000,0,100,505000,11,5,2
10000,1,state_machine,7,100,10,100,0.08,0.0008,0,10000,0,100,505000,11,5,2
10000,10,root,1,1000,10,100,590.751,5.90751,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,root,2,1000,10,100,607.127,6.07127,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,root,3,1000,10,100,583.485,5.83485,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,root,4,1000,10,100,620.325,6.20325,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,root,5,1000,10,100,622.40704,6.2240705,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,root,6,1000,10,100,601.466,6.01466,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,root,7,1000,10,100,612.31396,6.12314,4000000,1000000,10000000,1000,50050000,11,5,2
10000,10,resume,1,1000,10,100,111.760994,1.11761,0,1000000,1000000,1000,50050000,11,5,2
10000,10,resume,2,1000,10,100,109.535,1.09535,0,1000000,1000000,1000,50050000,11,5,2
10000,10,resume,3,1000,10,100,109.049,1.09049,0,1000000,1000000,1000,50050000,11,5,2
10000,10,resume,4,1000,10,100,112.630005,1.1263001,0,1000000,1000000,1000,50050000,11,5,2
10000,10,resume,5,1000,10,100,104.779,1.04779,0,1000000,1000000,1000,50050000,11,5,2
10000,10,resume,6,1000,10,100,104.711006,1.0471101,0,1000000,1000000,1000,50050000,11,5,2
10000,10,resume,7,1000,10,100,103.506,1.0350599,0,1000000,1000000,1000,50050000,11,5,2
